,area_px,num_pixels,perimeter_px,circularity,solidity,compactness,feret_diameter,eccentricity,total_energy
0,2902.5,5613.0,384.13379859924316,0.49612190057013794,140.9093023255814,0.009163073417896156,0.9914024724449078,0.5745061504299619,-2491.53654386
1,751.5,1678.0,134.118182182312,0.7554634926573889,61.286427145708586,0.014954742189305861,0.8186450266848257,0.23063133219597795,-3274.27881439
2,363.5,1044.0,110.90828132629395,0.732665855404484,24.72086853998821,0.03421022503482125,0.8198239687555676,0.670570133000947,-3625.77877314
3,558.0,1216.0,107.38857507705688,0.6080340539095493,37.2,0.016996065095442905,0.8748915979733232,0.574959598839383,-3490.00710375
4,55.0,224.0,33.82591128349304,0.6040509094486916,7.857142857142857,0.0928727495258719,0.8561031529635983,0.8440706977521848,-4012.09069544
5,578.0,1122.0,100.66161274909973,0.71681970297276,72.25,0.0156245339841264,0.8978438049046569,0.33123479215716334,-3486.56593222
