,nome_imm,numero_atomi,area_px,num_pixels,perimeter_px,circularity,solidity,compactness,feret_diameter,eccentricity
0,graphene_67908,370,710.5,1368,115.97415614128113,0.6638217898611971,71.05,0.013837966110557855,0.9146061017465484,0.4491214662731034
1,graphene_131599,414,286.5,756,64.61276984214783,0.8623782059568003,31.833333333333332,0.019274818446837712,0.7972340717178618,0.591300104984429
2,graphene_32858,392,72.0,280,39.47745203971863,0.5805560179726275,12.0,0.0773050208109268,0.7076317118638247,0.654222023296739
3,graphene_91559,316,148.0,304,60.195016860961914,0.513275457231444,18.5,0.08053520747891824,0.8603090020146066,0.0
4,graphene_325465,408,54.0,208,29.82858681678772,0.762672816073626,7.714285714285714,0.07921515237594748,0.6201736820515599,0.0
5,graphene_74004,392,517.5,1155,106.35682249069214,0.5748962957504908,64.6875,0.018925108125255195,0.8297708744291101,0.2639405674944044
6,graphene_318982,413,6.0,168,14.200792789459229,0.3738831848282237,1.5,0.2000620196916242,0.41661905225540524,0.8764562785360531
7,graphene_51150,388,551.5,1188,90.12448263168335,0.8532372583495658,42.42307692307692,0.012397200120926084,0.8413753371192062,0.44293905443672854
8,graphene_59278,394,484.5,1089,94.76040148735046,0.6780314850210541,53.833333333333336,0.01701892494708574,0.8027729843602036,0.36493112664281463
9,graphene_277320,365,367.0,899,78.49838709831238,0.7484356422672147,36.7,0.018676509403534946,0.7883699287538839,0.4686046596942842
10,graphene_338844,441,36.0,195,27.56474280357361,0.5953940299042674,5.142857142857143,0.10823576151384089,0.5617667324247628,0.43588996965731064
11,graphene_100956,373,679.5,1462,123.78350567817688,0.5572803997991347,56.625,0.01542370544646799,0.9421695841658883,0.5422672084226071
12,graphene_303399,386,460.5,928,95.14372253417969,0.6392624867065578,51.166666666666664,0.021182765962926755,0.8831327967280398,0.39767624246898564
13,graphene_257479,318,473.5,1120,83.98570346832275,0.8435661005037071,36.42307692307692,0.01330064562352738,0.8030046687952503,0.47735075397533433
14,graphene_227712,311,511.0,1088,92.74443483352661,0.7465433754414099,51.1,0.015471268476945192,0.8185577344976238,0.0
15,graphene_322374,328,967.0,2600,142.00936794281006,0.6025628454330073,80.58333333333333,0.008021104360638139,0.8802720276418774,0.6950415852759876
16,graphene_43335,338,1046.5,2244,151.47573804855347,0.5731429335710727,74.75,0.009770663785214781,0.9590708186679393,0.7258421873543819
17,graphene_138840,393,314.0,800,78.86052536964417,0.6344832771740362,31.4,0.02475709578652982,0.9192388155425117,0.6826245903576481
18,graphene_240463,415,296.0,728,81.47010660171509,0.560408876925639,26.90909090909091,0.03080161433441686,0.8438529835079445,0.3661509264508927
19,graphene_210612,327,1193.5,2352,172.09588861465454,0.5063972016736981,108.5,0.010550699394276958,0.9485315438748357,0.31656322506474344
20,graphene_218393,298,1352.0,2860,162.15775227546692,0.6461169346324077,122.9090909090909,0.006800372569783097,1.0356835479235338,0.7545435760258552
21,graphene_184528,383,593.5,1224,108.85025000572205,0.6294652006775778,49.458333333333336,0.01631010363676786,0.8688590967621188,0.40129636806264074
22,graphene_188500,422,70.5,414,40.43345022201538,0.541897787342385,8.8125,0.056013427103032025,0.7372097807744857,0.8844332774281066
23,graphene_250232,380,218.5,625,66.9713180065155,0.6121863097795865,27.3125,0.0328432581091429,0.84,0.647689071844545
24,graphene_270824,357,848.5,1560,123.02479887008667,0.7044925150978825,70.70833333333333,0.011434281565526857,0.8771010430761593,0.22111613271265299
25,graphene_334134,393,39.0,224,24.487680912017822,0.8172955908463976,7.8,0.06864085582060463,0.5345224838248488,0.6614378277661477
26,graphene_169940,366,663.0,2064,136.13182318210602,0.449576985021531,47.357142857142854,0.013542414444330575,0.9113737787191253,0.7597898897987558
27,graphene_128518,374,101.0,460,38.39684438705444,0.8608751474979235,9.181818181818182,0.0317330533552233,0.5595028849441883,0.39965262694272674
28,graphene_73845,296,1179.5,2806,164.5968382358551,0.5470976284140371,78.63333333333334,0.008185729047650346,0.9529187727764071,0.7268339956665261
29,graphene_111455,290,1251.0,2280,195.55653405189514,0.4110763681018893,156.375,0.013407645115623298,1.1727909432167474,0.7176261177646471
30,graphene_1517,358,118.5,400,45.999735593795776,0.7037485995737188,19.75,0.044640837018968815,0.6345447540283203,0.28184669812315033
31,graphene_3296,332,809.0,1406,129.11965823173523,0.6097806655168361,80.9,0.014657195932213618,0.9246308380805479,0.26603280483157593
32,graphene_90362,324,54.5,240,30.61228370666504,0.7308275441203352,6.8125,0.07164464172303897,0.594266927318,0.3711539110843154
33,graphene_117834,304,1413.0,2499,184.9805006980896,0.5189196596667799,117.75,0.009690439697043977,0.9601920576192067,0.5199993322645285
34,graphene_130183,283,1415.0,2703,168.50429320335388,0.6262451320466046,108.84615384615384,0.007423683625434336,0.8847790053297434,0.0
35,graphene_125710,356,842.0,1924,137.43232655525208,0.5602013593159283,60.142857142857146,0.01165898216699513,1.003113655692617,0.7520632776261045
36,graphene_62450,299,1280.5,2640,217.47550249099731,0.34022698835716525,128.05,0.013990626940148786,1.156460962592982,0.744281836988415
37,graphene_14473,381,519.0,1152,98.99980843067169,0.6654394030638023,39.92307692307692,0.016392638871008773,0.9498327295927069,0.6439978467697892
38,graphene_78542,338,960.5,2193,162.21915221214294,0.4586727914670347,87.31818181818181,0.012493043548684862,1.0399236465796866,0.6651013088493548
39,graphene_153647,366,587.5,1260,118.40108525753021,0.5266309376260185,41.964285714285715,0.018937949328147165,0.873326063219467,0.0
40,graphene_280667,304,1395.0,2860,197.0321581363678,0.4515541552438388,99.64285714285714,0.009730473805016581,0.9339032778229558,0.4326350925213847
41,graphene_97367,432,100.5,342,49.814651012420654,0.5089343235395128,16.75,0.0721974762296489,0.8211597730080682,0.5820802120096317
42,graphene_92000,408,45.0,195,32.18220233917236,0.5459977533580426,7.5,0.11802782306546224,0.6445033866354896,0.45812284729085123
43,graphene_275014,354,606.0,1216,116.92845726013184,0.5569831395154475,50.5,0.018553858505453248,0.9618401492957198,0.5241136073659276
44,graphene_162806,378,36.5,204,25.635872840881348,0.697921393484443,6.083333333333333,0.0882618823950897,0.5445811351439016,0.41659774180419834
45,graphene_218574,281,1514.0,2520,184.57745265960693,0.5584424749120783,108.14285714285714,0.008929576867309722,1.1607376210895268,0.7791199007786713
46,graphene_100533,300,133.5,440,58.47421646118164,0.4906392722919202,19.071428571428573,0.0582096355251809,0.8101626840351925,0.49582755324248323
47,graphene_256290,427,147.0,480,53.8298237323761,0.6375016062536928,21.0,0.04106646716353006,0.6846531968814576,0.0
48,graphene_311765,384,582.5,1188,100.87437891960144,0.719356291194728,52.95454545454545,0.014704470054501135,0.8610014400312341,0.4014342436416422
49,graphene_62743,355,854.5,2050,147.10960960388184,0.4961806745138881,61.035714285714285,0.012354243524415375,0.9611401536131147,0.6446548870279324
50,graphene_59286,327,1164.5,2496,164.85414147377014,0.5384552713096522,97.04166666666667,0.009350086961312018,1.0433283592465894,0.7812912104646755
51,graphene_310109,276,1440.0,2652,184.0264551639557,0.5343328010853712,130.9090909090909,0.008867976003490917,1.1797944365323814,0.8269393115076388
52,graphene_186544,429,148.0,528,48.77777028083801,0.7816776440147014,16.444444444444443,0.03044726240748111,0.6617240167951651,0.4107127827522118
53,graphene_320996,369,265.0,729,64.37867379188538,0.8034737378913711,33.125,0.021454117240996915,0.7498725608543113,0.3970242262884467
54,graphene_42857,370,111.0,340,62.82730793952942,0.3533750967292495,15.857142857142858,0.10459116647929137,0.8423194814623137,0.4841228766592418
55,graphene_241824,395,462.5,1036,97.03362727165222,0.6172726979460031,38.541666666666664,0.01965047442657608,0.9506958130919625,0.5766470146874082
56,graphene_266815,410,19.0,182,17.54982328414917,0.7752075065905456,3.8,0.08906775514889079,0.46409546649888944,0.6998542566411903
57,graphene_110643,324,62.0,272,37.257007122039795,0.5612878274775592,8.857142857142858,0.08231051824547699,0.6063390625908325,0.0
58,graphene_179277,418,80.0,306,41.50914978981018,0.5834614606907998,11.428571428571429,0.0703843756647426,0.7841985818105063,0.7328294776037368
59,graphene_56105,347,19.5,156,23.068392038345337,0.4604789992883913,4.875,0.17493448758540253,0.6405126152203485,0.7806247497997998
60,graphene_341514,354,274.5,700,69.22644567489624,0.7197938717612408,27.45,0.024940415200517093,0.7559289460184545,0.14106762750895216
61,graphene_3911,382,378.0,812,98.17107510566711,0.4928724800091218,42.0,0.03139924931387173,0.9826073688810351,0.6185895741317419
62,graphene_23585,280,672.0,1224,113.84490609169006,0.6515562734281564,61.09090909090909,0.015757108138599207,0.8721430389130753,0.12725646364320728
63,graphene_255151,318,1226.0,2448,138.18733501434326,0.8067962136849743,81.73333333333333,0.0063625996779894025,0.9411531318951889,0.6665564897074318
64,graphene_259231,422,226.5,624,63.80767798423767,0.6990885502169671,22.65,0.02880667182982516,0.7468384783950284,0.10767590898563467
65,graphene_211216,380,191.0,575,54.61126518249512,0.80478292849494,21.22222222222222,0.027155841428024616,0.7077382204364275,0.2603389747280031
66,graphene_71778,383,17.5,121,22.462840795516968,0.43583143838354255,2.5,0.23829006687354964,0.8263113715431907,0.9260672613724493
67,graphene_41541,368,739.5,1444,111.38512992858887,0.7490203390632383,67.22727272727273,0.011618473185266513,0.8308970802708676,0.16608749276262538
68,graphene_100459,343,31.5,195,25.204689741134644,0.6230999352910416,5.25,0.10342309889244736,0.5768699585517981,0.6998542467461807
69,graphene_121072,274,995.0,2600,135.72001194953918,0.6788052090136457,66.33333333333333,0.007120186178424066,0.8393119566684062,0.5773996519412447
70,graphene_205569,286,1119.5,2128,166.25722193717957,0.5089474269892617,86.11538461538461,0.011602867085479127,1.1922762080956648,0.8
71,graphene_98957,259,888.0,1728,157.36442530155182,0.45061921817283235,126.85714285714286,0.01613824915441984,1.2199039963335476,0.8247975974171416
72,graphene_312581,265,1637.0,2989,238.42227149009705,0.3618802660360487,125.92307692307692,0.011617670318044096,1.0665050911242644,0.6695754781110222
73,graphene_28264,302,1216.0,2200,148.72972631454468,0.6907929257597376,81.06666666666666,0.008268739342703113,0.9594032236002469,0.4988876515698588
74,graphene_156012,416,37.5,238,30.304460048675537,0.5131307381566815,7.5,0.10289751247526854,0.5787706511690992,0.6077640518099869
75,graphene_131547,345,481.0,1088,90.22594428062439,0.7424924954029436,48.1,0.015555676404339795,0.8185577344976238,0.26963369960298245
76,graphene_228963,369,743.0,1715,125.72299408912659,0.5907030964536043,49.53333333333333,0.01240442084743088,1.0059886650330894,0.8064287111629956
77,graphene_72383,409,304.0,810,70.64869117736816,0.7653766459636908,27.636363636363637,0.02026980817525641,0.7699606263952057,0.44007848705256264
78,graphene_47095,351,860.5,1813,162.33876514434814,0.4103139310495121,107.5625,0.01689257273144266,1.1704854946045098,0.7772450043834292
79,graphene_93252,347,105.0,342,45.82907319068909,0.6282276023957436,13.125,0.05848799636640315,0.7061910504792834,0.4318179488826757
80,graphene_8208,340,1028.0,2058,137.5888955593109,0.682395586972889,73.42857142857143,0.008948047564799305,0.8681484020189717,0.350347441118326
81,graphene_314809,381,468.0,960,97.22034883499146,0.6222162757115443,36.0,0.02103765185985894,0.9128709289420094,0.4841229182759271
82,graphene_65795,309,1383.5,2475,176.41977906227112,0.558591701883567,106.42307692307692,0.009089503913549825,1.1548096282793263,0.8110905505777197
83,graphene_274602,395,467.0,1024,97.70341396331787,0.6147623559770626,42.45454545454545,0.01996193518319948,0.8077100515365601,0.13313482859164102
84,graphene_155483,332,311.0,783,86.5270357131958,0.521995310814271,38.875,0.030745495761263925,0.8722280539022266,0.5584391289615109
85,graphene_198044,245,1550.0,2652,197.67105174064636,0.49848881275111406,119.23076923076923,0.009505630490987517,0.9515011557912563,0.3445294493088597
86,graphene_252728,398,438.5,992,86.30004525184631,0.7398734017711472,33.73076923076923,0.017121459269298565,0.8235446081633976,0.364931247664753
87,graphene_271334,319,250.0,546,69.46551656723022,0.6510454880820262,31.25,0.035351340600381954,0.9030249800875754,0.5740569991113385
88,graphene_202839,356,839.0,1760,137.96143698692322,0.5539319384707956,55.93333333333333,0.012889640058170433,0.8411107366930356,0.23822839729020698
89,graphene_312780,388,578.0,1122,100.66161274909973,0.71681970297276,72.25,0.0156245339841264,0.8978438049046568,0.33123479215716334
90,graphene_1182,374,560.5,1476,94.22708833217621,0.7932935773435865,50.95454545454545,0.010732220041097328,0.7544041531830524,0.38461531171966606
91,graphene_339430,425,199.0,676,59.45337462425232,0.7074730801068742,16.583333333333332,0.02627563672067207,0.6603872592632587,0.2509502148294942
92,graphene_139181,312,765.5,1326,131.48051071166992,0.5564578768243893,54.67857142857143,0.017030760656834225,1.0514617896982295,0.6198725249816082
93,graphene_7326,293,1431.0,2268,176.81933569908142,0.5751617395587657,110.07692307692308,0.009633338595087255,1.1489644435190312,0.7488315327981917
94,graphene_151490,398,1.0,90,0.0,1.0,0.0,0.0,0.10540925533894598,0.0
95,graphene_226047,439,42.0,238,26.702805757522583,0.7401936605172648,5.25,0.07133251653901372,0.6354379720625646,0.7640463748378611
96,graphene_254423,420,225.0,676,59.9040424823761,0.7879163647315256,25.0,0.02359299346305273,0.7356392787053034,0.44965203076038585
97,graphene_48878,400,434.5,960,90.5231945514679,0.666315477381899,43.45,0.019645302914755726,0.8552820986239235,0.560728110004708
98,graphene_98796,361,83.0,360,44.22728991508484,0.5332210674354656,11.857142857142858,0.06546362694889442,0.7413413819987072,0.6193386046912274
99,graphene_302072,305,1205.0,2397,167.1378674507141,0.542059796506717,133.88888888888889,0.009671517729102068,0.9395584757365169,0.35522031822539535
100,graphene_130357,370,643.0,1292,100.10364055633545,0.8063453627384612,53.583333333333336,0.012062192572346161,0.8087179831551208,0.24615398924451123
101,graphene_105677,385,131.5,396,46.68837237358093,0.7580854281800778,13.15,0.041859740271424424,0.8118441543805256,0.6773812257055781
102,graphene_68214,292,1207.5,2132,164.16512942314148,0.5630347198043324,100.625,0.010468573028374407,1.0799262503316043,0.7328046766629989
103,graphene_18895,359,755.0,1482,142.54701137542725,0.46691796378202144,68.63636363636364,0.01816021883088558,1.0748373106680136,0.6639960421699962
104,graphene_286004,304,1411.5,2714,172.20930409431458,0.5981051239662513,108.57692307692308,0.007741453289302998,1.1583635664004184,0.7915021183950226
105,graphene_227413,397,183.0,550,60.04856038093567,0.6377577631482251,18.3,0.035825430738428976,0.7125420485337329,0.23513539256544488
106,graphene_26890,363,625.0,1295,99.74940252304077,0.7893493856443422,39.0625,0.012293366243958131,0.822845561493335,0.1905113719351869
107,graphene_260651,334,285.0,650,66.31652390956879,0.8143502167077915,31.666666666666668,0.023740250167062934,0.7895814821173137,0.3066968958847776
108,graphene_35540,392,442.5,930,90.60937058925629,0.677293506418974,40.22727272727273,0.019950326319375936,0.8685479331631502,0.40592305891946884
109,graphene_146866,394,195.0,600,56.55314517021179,0.7661802439384975,21.666666666666668,0.027335540415752556,0.7302967540625886,0.5267827994719898
110,graphene_140707,338,908.0,1804,120.05896544456482,0.7916013371914563,60.53333333333333,0.008799678628756465,0.9182191382286217,0.6067774136512427
111,graphene_108136,390,453.5,1024,87.88716101646423,0.7377959785149846,41.22727272727273,0.016633116282072404,0.8060487508773804,0.25194353793247254
112,graphene_290617,409,321.0,756,72.36143398284912,0.7703721376416195,32.1,0.021576823122411083,0.7801473682852738,0.34228205775722953
113,graphene_211638,246,1822.0,2964,216.34852242469788,0.4891593617811265,165.63636363636363,0.008667249429182016,1.028605701718903,0.4130369109364421
114,graphene_273664,354,863.0,1806,112.09828543663025,0.8630236947840376,66.38461538461539,0.008062493887269184,0.8000553690695199,0.33791544979635457
115,graphene_229365,278,1519.5,2652,188.01412677764893,0.5401689351080348,126.625,0.00877216394710936,1.1892478500481283,0.7850378844871907
116,graphene_267245,325,371.5,812,97.36429643630981,0.49245802863781335,33.77272727272727,0.03142567483884933,0.9107160307678854,0.5942838370636783
117,graphene_123481,263,1507.5,2537,181.7066686153412,0.5737536382981836,115.96153846153847,0.008633043799341336,1.2322120422541583,0.8271209431931141
118,graphene_43595,381,524.0,1190,98.67764723300934,0.6762442398195635,40.30769230769231,0.015615623297585216,0.8766672106428222,0.5787091916608222
119,graphene_71053,262,1699.5,3111,193.8767864704132,0.5681714507490481,99.97058823529412,0.007109358999379381,0.9322949635538228,0.46632137126854395
120,graphene_221101,416,264.5,729,68.0750093460083,0.7172327651837049,33.0625,0.0240337873693882,0.7499213748508029,0.4975692770979777
121,graphene_170081,429,141.0,484,51.45593762397766,0.6692031616740274,20.142857142857142,0.0387977480329799,0.6363636363636364,0.3711537444790451
122,graphene_246075,399,448.0,961,87.32071352005005,0.7383347794415719,40.72727272727273,0.017710594919844124,0.8387096774193549,0.38461538461538447
123,graphene_84654,343,981.5,1911,138.80487656593323,0.6401632213747245,75.5,0.010272081524148586,1.0825061046322546,0.776213597393625
124,graphene_65954,349,386.0,930,81.06786251068115,0.7380736896244876,32.166666666666664,0.018307421951224867,0.784980950192023,0.347111589028538
125,graphene_52656,259,1366.5,2655,189.36844515800476,0.4788552722043086,97.60714285714286,0.00988418954814257,1.0091856835486088,0.532938710021193
126,graphene_202582,318,458.5,870,91.18291091918945,0.6929825504501117,45.85,0.020843387968505094,0.8814825547070535,0.46632137126854395
127,graphene_54884,271,391.0,783,89.07927393913269,0.6192033314727956,39.1,0.025918795652902456,0.9291641968594222,0.46632137126854395
128,graphene_280417,341,44.0,210,31.689613580703735,0.5505904236977552,7.333333333333333,0.10868307455566262,0.8280786712108251,0.8122328620674136
129,graphene_341514,354,536.0,2200,101.27646946907043,0.6566856817806123,35.733333333333334,0.008698204942435173,0.7791348218768918,0.7915448204547264
130,graphene_335245,262,1704.5,3111,193.19584608078003,0.5738670651423953,100.26470588235294,0.007038798812353679,0.9502237128529348,0.49669609739955395
131,graphene_341050,382,585.0,1260,125.36653411388397,0.4677378241841454,53.18181818181818,0.021322436407173562,0.9834995384384122,0.6388575255385616
132,graphene_277904,385,126.5,391,51.33367991447449,0.603247586405839,12.65,0.05327672419076901,0.8170184843544178,0.6896552172976733
133,graphene_96219,348,955.5,1989,133.52865362167358,0.673428691185101,79.625,0.009381741566063313,1.0090091909944687,0.7453559924999299
134,graphene_84003,379,418.0,928,83.4922513961792,0.7535182956610318,46.44444444444444,0.01797082794506576,0.8534918135881966,0.5896042198752266
135,graphene_206462,406,380.0,930,83.64381051063538,0.6825364380250163,34.54545454545455,0.01979707707056898,0.7883560975730659,0.24074612130966186
136,graphene_266002,365,792.5,1692,131.73456192016602,0.5738649126144224,79.25,0.012941953452728411,1.0756725169716923,0.8136212154039848
137,graphene_212536,432,59.0,272,31.831573247909546,0.7317212508304846,8.428571428571429,0.0631386500147701,0.5560495282462252,0.0
138,graphene_221925,436,130.5,396,67.85695886611938,0.3561488871155559,26.1,0.08910110427180265,1.0552897060221726,0.785353452498602
139,graphene_76601,348,275.0,676,65.89414930343628,0.7958823006079212,27.5,0.02335685267575875,0.7634283212515024,0.3836049474486352
140,graphene_64440,413,120.0,378,49.06033372879028,0.6265130387651878,20.0,0.05306252966446819,0.7916314842457493,0.5999999669531648
141,graphene_151490,398,329.5,841,78.8200569152832,0.6664871717035243,32.95,0.022419301294717375,0.7556366756044585,0.2009968036502073
142,graphene_275296,344,953.0,2000,127.18325209617615,0.7403599426692143,79.41666666666667,0.008486662966295643,0.958000105548971,0.6804692737652303
143,graphene_223329,331,203.0,624,59.35835599899292,0.7240060139496646,20.3,0.02781525851729805,0.6803090983306204,0.4465939044737248
144,graphene_303588,332,1073.5,2352,144.3074049949646,0.6477906550820048,76.67857142857143,0.008247795189768328,0.9783425882915441,0.6658611269031002
145,graphene_145349,386,42.0,196,26.801918983459473,0.7347293253870497,6.0,0.08726225233186653,0.563495363507952,0.563542680983743
146,graphene_272268,365,156.5,460,48.37928915023804,0.8402436521693792,19.5625,0.03251223251399278,0.7553289302468896,0.5237828469764325
147,graphene_317310,378,675.0,1190,113.06255149841309,0.663553696420012,56.25,0.015914273951237238,0.909783698405263,0.27393360073428946
148,graphene_121422,352,900.5,1890,122.46982789039612,0.7544585179277034,69.26923076923077,0.008812775232750323,0.9566807212918629,0.6583772189505404
149,graphene_327122,372,644.0,1224,101.63938784599304,0.783378503399241,53.666666666666664,0.013105596610375561,0.8746428496483135,0.31912566241952633
150,graphene_220525,371,156.5,378,56.6537184715271,0.6127274904912047,26.083333333333332,0.05425636554678315,0.8229511997978235,0.34798527267687634
151,graphene_152583,329,927.0,1677,150.78880310058594,0.5123319146866794,66.21428571428571,0.01462599400899361,1.1302107081593324,0.7266651958961816
152,graphene_62450,299,997.5,1936,183.3125159740448,0.3730255093404395,83.125,0.01740067032909465,0.9730396270751953,0.38333093350718334
153,graphene_258117,342,1005.0,1935,166.47608411312103,0.455692858274691,91.36363636363636,0.014251371865036033,1.0002583645566945,0.5041152957458825
154,graphene_295947,344,461.0,960,84.66604471206665,0.8081505004763888,35.46153846153846,0.016197440182541732,0.8068715304598785,0.0
155,graphene_47568,394,475.0,1122,89.0555112361908,0.7526305996218872,47.5,0.014881103445988,0.8032123173145422,0.45263324471693167
156,graphene_37194,384,2.0,99,10.670046329498291,0.22075332283164026,0.6666666666666666,0.5749994377456563,0.4494665815746555,0.9165151552782564
157,graphene_122512,392,513.5,1156,90.66556906700134,0.7849925379712674,34.233333333333334,0.013847982355709327,0.7994208616368911,0.41861616231593063
158,graphene_328711,334,1064.5,2350,145.13031840324402,0.6350957897336754,76.03571428571429,0.008419819241808457,0.8464384677329347,0.3971423409105355
159,graphene_256053,349,889.5,1575,149.85285425186157,0.4977666291915005,127.07142857142857,0.01602889294140969,1.1299660934767857,0.6689409141743895
