,numero_atomi,area_px,area_px_div_n_atomi,num_pixels,perimeter_px,perimeter_px_div_n_atomi,circularity,solidity,compactness,feret_diameter,eccentricity,total_energy
29,416.0,264.5,0.6358173076923077,729.0,68.0750093460083,0.16364184938944304,0.7172327651837049,33.0625,0.0240337873693882,0.7499213748508029,0.49756927709797766,-3774.93621857
30,350.0,938.5,2.6814285714285715,1932.0,129.97220945358276,0.3713491698673793,0.6981409899102973,72.1923076923077,0.009316646222081396,0.9691835238467607,0.66010465316895,-3126.82600569
31,435.0,98.0,0.22528735632183908,399.0,41.292442083358765,0.09492515421461785,0.7222620614162678,10.88888888888889,0.04360558982168528,0.6109343671777313,0.5041153018313991,-3951.89010556
32,439.0,42.0,0.09567198177676538,238.0,26.702805757522583,0.06082643680529062,0.7401936605172648,5.25,0.07133251653901372,0.6354379720625646,0.7640463748378611,-3990.6907314
33,347.0,891.0,2.5677233429394812,2031.0,198.02995777130127,0.5706915209547587,0.5621306525944717,44.353588919498016,0.02173184028990035,0.8468627877054955,0.3096380724045172,-3064.78928019
34,446.0,12.5,0.028026905829596414,144.0,24.663633584976196,0.05529962687214394,0.2582294425303773,2.5,0.3379415675633142,0.7666666507720947,0.9107112939157532,-4071.24080045
35,404.0,363.5,0.8997524752475248,1044.0,110.90828132629395,0.27452544882746027,0.732665855404484,24.72086853998821,0.03421022503482125,0.8198239687555676,0.670570133000947,-3625.77877314
36,377.0,645.5,1.7122015915119364,1386.0,119.93931770324707,0.31814142626855985,0.5638751592171196,58.68181818181817,0.016079171633475886,1.108224212657445,0.7828752956014853,-3380.84591389
37,362.0,724.0,2.0,1851.0,175.4078288078308,0.4845520132813006,0.6901754087084188,31.024203144921376,0.023229887842363985,0.785066726404297,0.32033704072327734,-3205.28242351
38,278.0,4332.5,15.584532374100721,7548.0,558.5555946826935,2.0091927866283936,0.5217536073036015,127.55450197523191,0.00957878068425015,1.1373983058680777,0.707159489376735,-2428.52781232
39,392.0,457.5,1.1670918367346939,1218.0,119.95014905929565,0.3059952782124889,0.7577671499505944,30.5575260804769,0.02801372243157149,0.7824258735692581,0.4303453013892361,-3512.83232993
40,397.0,410.0,1.0327455919395465,1298.0,145.16646146774292,0.3656585931177403,0.7766021661380205,14.784035476718405,0.04144976004632295,0.6916208198484469,0.4107759529059931,-3540.49896156
41,388.0,558.0,1.4381443298969072,1216.0,107.38857507705688,0.27677467803365174,0.6080340539095493,37.2,0.016996065095442905,0.8748915979733232,0.574959598839383,-3490.00710375
42,239.0,3923.5,16.4163179916318,6667.0,398.42418003082275,1.6670467783716432,0.6216299868195407,165.18558114499237,0.006071026998262855,0.9357218788812225,0.23066152142130208,-2066.13436262
43,361.0,806.5,2.2340720221606647,1780.0,169.12771344184875,0.4684978211685561,0.6789083135764212,39.856070469105184,0.0200977121131273,0.8087216711153608,0.11878831156403788,-3211.22333022
44,396.0,489.5,1.2361111111111112,1089.0,89.61257219314575,0.22629437422511553,0.7659927755776116,34.964285714285715,0.015064589801950717,0.8231512127500592,0.48412301345689973,-3571.6922323
45,393.0,505.5,1.286259541984733,1155.0,99.35650610923767,0.25281553717363275,0.6434849616810205,50.55,0.01690789250064868,0.8102243241940248,0.4779659479704615,-3538.91657881
46,312.0,1262.5,4.046474358974359,2712.0,198.23068737983704,0.6353547672430674,0.5556443538548712,74.95838578500708,0.012467966036833499,1.0355145450466003,0.7362175332954758,-2739.23525002
47,307.0,1356.0,4.416938110749186,2700.0,164.92031478881836,0.5371997224391477,0.6265002424360964,84.75,0.007428905886060018,1.0820244647982846,0.8197854508265677,-2709.37783495
48,332.0,1082.5,3.2605421686746987,2256.0,253.65778303146362,0.7640294669622398,0.5017366814327352,54.14613688851564,0.02641207756808553,0.8753853948589804,0.11410919752513007,-2915.48617591
49,428.0,142.5,0.33294392523364486,552.0,69.75864815711975,0.162987495694205,0.7098856471263855,13.148496240601503,0.06201230307715441,0.7535846598347591,0.6777416845607495,-3887.46719421
50,318.0,1194.5,3.7562893081761004,2602.0,197.8757040500641,0.6222506416668682,0.7560115347524818,45.52350516791706,0.012599557680286807,0.9184233553339641,0.6429929092725464,-2789.63826289
51,418.0,231.5,0.5538277511961722,795.0,83.62596225738525,0.20006211066360108,0.8152211114763911,13.136952680149225,0.038554441512291836,0.729275633925253,0.6517815706722199,-3768.35016235
52,268.0,1419.0,5.294776119402985,2550.0,187.00105834007263,0.6977651430599725,0.509922447428175,129.0,0.009664192076802842,1.0184670529676505,0.5793948777942427,-2327.00177841
53,358.0,847.5,2.36731843575419,1632.0,131.2061951160431,0.36649775172079074,0.6186441179106078,77.04545454545455,0.012446545228779263,1.1471807378550218,0.8046271286391683,-3204.40039785
